subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
134,0,H038ps.jpg,5.0,emo,FG,study2,0,H038ps.ias,0.2764227642276423,0.7235772357723578,0.2764227642276423
134,0,H053ps.jpg,2.0,emo,BG,study2,0,H053ps.ias,0.06153846153846154,0.9384615384615385,0.06153846153846154
134,0,Faces_011ps.jpg,3.0,emo,FG,study2,0,Faces_011ps.ias,0.31746031746031744,0.6825396825396826,0.31746031746031744
134,0,3230ps.jpg,5.0,emo,FG,study2,0,3230ps.ias,0.872,0.128,0.872
134,0,CompNeu057.jpg,1.0,neu,FG,study2,0,CompNeu057.ias,0.56,0.4079999999999999,0.578512396694215
134,0,Faces_025ps.jpg,4.0,emo,FG,study2,0,Faces_025ps.ias,0.4806201550387597,0.37984496124031003,0.5585585585585586
134,0,CompNeu038.jpg,1.0,neu,FG,study2,0,CompNeu038.ias,0.5275590551181102,0.4409448818897638,0.5447154471544715
134,0,9254ps.jpg,4.0,emo,FG,study2,0,9254ps.ias,0.6923076923076923,0.3076923076923077,0.6923076923076923
134,0,H083ps.jpg,2.0,emo,BG,study2,0,H083ps.ias,0.16666666666666666,0.6666666666666667,0.19999999999999998
134,0,6313ps.jpg,3.0,emo,BG,study2,0,6313ps.ias,0.3515625,0.5546875,0.3879310344827586
134,0,CompNeu007.jpg,3.0,neu,BG,study2,0,CompNeu007.ias,0.416,0.424,0.49523809523809526
134,0,1275ps.jpg,5.0,emo,FG,study2,0,1275ps.ias,0.1984126984126984,0.7698412698412699,0.20491803278688522
134,0,CompNeu045.jpg,1.0,neu,BG,study2,0,CompNeu045.ias,0.047619047619047616,0.5555555555555556,0.07894736842105261
134,0,H122ps.jpg,1.0,emo,BG,study2,0,H122ps.ias,0.46825396825396826,0.5317460317460317,0.46825396825396826
134,0,CompNeu017.jpg,1.0,neu,FG,study2,0,CompNeu017.ias,0.08461538461538462,0.7153846153846154,0.10576923076923077
134,0,6836ps.jpg,2.0,emo,BG,study2,0,6836ps.ias,0.27906976744186046,0.6124031007751938,0.31304347826086953
134,0,214ps.jpg,3.0,emo,FG,study2,0,214ps.ias,0.6557377049180327,0.34426229508196726,0.6557377049180327
134,0,CompNeu026.jpg,1.0,neu,BG,study2,0,CompNeu026.ias,0.6859504132231405,0.1652892561983471,0.8058252427184466
134,0,9428ps.jpg,3.0,emo,FG,study2,0,9428ps.ias,0.6428571428571429,0.3571428571428571,0.6428571428571429
134,0,2691ps.jpg,3.0,emo,BG,study2,0,2691ps.ias,0.5317460317460317,0.46825396825396826,0.5317460317460317
134,0,2700ps.jpg,2.0,emo,FG,study2,0,2700ps.ias,0.46825396825396826,0.4841269841269841,0.4916666666666667
134,0,CompNeu050.jpg,1.0,neu,FG,study2,0,CompNeu050.ias,0.33070866141732286,0.6220472440944882,0.34710743801652894
134,0,Faces_149ps.jpg,2.0,emo,BG,study2,0,Faces_149ps.ias,0.10687022900763359,0.8702290076335878,0.109375
134,0,H059ps.jpg,1.0,emo,BG,study2,0,H059ps.ias,0.3333333333333333,0.6507936507936507,0.33870967741935487
134,0,CompNeu031.jpg,1.0,neu,FG,study2,0,CompNeu031.ias,0.6532258064516129,0.3467741935483871,0.6532258064516129
134,0,3101ps.jpg,3.0,emo,BG,study2,0,3101ps.ias,0.408,0.5920000000000001,0.408
134,0,8230ps.jpg,4.0,emo,FG,study2,0,8230ps.ias,0.10687022900763359,0.6030534351145038,0.15053763440860216
134,0,9415ps.jpg,3.0,emo,FG,study2,0,9415ps.ias,0.7301587301587301,0.2698412698412699,0.7301587301587301
134,0,CompNeu060.jpg,1.0,neu,BG,study2,0,CompNeu060.ias,0.14173228346456693,0.8425196850393701,0.144
134,0,6415ps.jpg,3.0,emo,BG,study2,0,6415ps.ias,0.6062992125984252,0.36220472440944873,0.6260162601626017
134,0,CompNeu004.jpg,2.0,neu,FG,study2,0,CompNeu004.ias,0.19672131147540983,0.5573770491803278,0.2608695652173913
134,0,3015ps.jpg,,emo,BG,study2,0,3015ps.ias,0.0,0.3492063492063492,0.0
134,0,1200ps.jpg,5.0,emo,BG,study2,0,1200ps.ias,0.031746031746031744,0.626984126984127,0.048192771084337345
134,0,2981ps.jpg,2.0,emo,FG,study2,0,2981ps.ias,0.3968253968253968,0.5396825396825398,0.423728813559322
134,0,H034ps.jpg,5.0,emo,FG,study2,0,H034ps.ias,0.296875,0.53125,0.3584905660377358
134,0,CompNeu054.jpg,1.0,neu,BG,study2,0,CompNeu054.ias,0.015625,0.15625,0.09090909090909091
135,1,CompNeu002.jpg,,neu,BG,study2,0,CompNeu002.ias,,,
135,1,H038ps.jpg,,emo,FG,study2,0,H038ps.ias,,,
135,1,MAPS338ps.jpg,,emo,FG,study2,0,MAPS338ps.ias,,,
135,1,3550ps.jpg,,emo,BG,study2,0,3550ps.ias,,,
135,1,CompNeu042.jpg,,neu,FG,study2,0,CompNeu042.ias,,,
135,1,1201ps.jpg,,emo,BG,study2,0,1201ps.ias,,,
135,1,6243ps.jpg,,emo,BG,study2,0,6243ps.ias,,,
135,1,CompNeu056.jpg,,neu,FG,study2,0,CompNeu056.ias,,,
135,1,215ps.jpg,,emo,FG,study2,0,215ps.ias,,,
135,1,2750ps.jpg,,emo,BG,study2,0,2750ps.ias,,,
135,1,CompNeu001.jpg,,neu,BG,study2,0,CompNeu001.ias,,,
135,1,3530ps.jpg,,emo,FG,study2,0,3530ps.ias,,,
135,1,CompNeu014.jpg,,neu,BG,study2,0,CompNeu014.ias,,,
135,1,3225ps.jpg,,emo,BG,study2,0,3225ps.ias,,,
135,1,2710ps.jpg,,emo,FG,study2,0,2710ps.ias,,,
135,1,H053ps.jpg,,emo,BG,study2,0,H053ps.ias,,,
135,1,CompNeu020.jpg,,neu,FG,study2,0,CompNeu020.ias,,,
135,1,2095ps.jpg,,emo,FG,study2,0,2095ps.ias,,,
135,1,H036ps.jpg,,emo,BG,study2,0,H036ps.ias,,,
135,1,People_070ps.jpg,,emo,FG,study2,0,People_070ps.ias,,,
135,1,CompNeu034.jpg,,neu,BG,study2,0,CompNeu034.ias,,,
135,1,230ps.jpg,,emo,BG,study2,0,230ps.ias,,,
135,1,H041ps.jpg,,emo,FG,study2,0,H041ps.ias,,,
135,1,CompNeu012.jpg,,neu,FG,study2,0,CompNeu012.ias,,,
135,1,CompNeu058.jpg,,neu,BG,study2,0,CompNeu058.ias,,,
135,1,Faces_147ps.jpg,,emo,BG,study2,0,Faces_147ps.ias,,,
135,1,Objects_003ps.jpg,,emo,FG,study2,0,Objects_003ps.ias,,,
135,1,H084ps.jpg,,emo,BG,study2,0,H084ps.ias,,,
135,1,CompNeu029.jpg,,neu,BG,study2,0,CompNeu029.ias,,,
135,1,2730ps.jpg,,emo,FG,study2,0,2730ps.ias,,,
135,1,CompNeu019.jpg,,neu,FG,study2,0,CompNeu019.ias,,,
135,1,3500ps.jpg,,emo,BG,study2,0,3500ps.ias,,,
135,1,3230ps.jpg,,emo,FG,study2,0,3230ps.ias,,,
135,1,2691ps.jpg,,emo,BG,study2,0,2691ps.ias,,,
135,1,CompNeu057.jpg,,neu,FG,study2,0,CompNeu057.ias,,,
135,1,H034ps.jpg,,emo,FG,study2,0,H034ps.ias,,,
135,1,2981ps.jpg,,emo,FG,study2,0,2981ps.ias,,,
135,1,1200ps.jpg,,emo,BG,study2,0,1200ps.ias,,,
135,1,3015ps.jpg,,emo,BG,study2,0,3015ps.ias,,,
135,1,CompNeu004.jpg,,neu,FG,study2,0,CompNeu004.ias,,,
135,1,6415ps.jpg,,emo,BG,study2,0,6415ps.ias,,,
135,1,CompNeu060.jpg,,neu,BG,study2,0,CompNeu060.ias,,,
135,1,9415ps.jpg,,emo,FG,study2,0,9415ps.ias,,,
135,1,8230ps.jpg,,emo,FG,study2,0,8230ps.ias,,,
135,1,3101ps.jpg,,emo,BG,study2,0,3101ps.ias,,,
135,1,CompNeu031.jpg,,neu,FG,study2,0,CompNeu031.ias,,,
135,1,H059ps.jpg,,emo,BG,study2,0,H059ps.ias,,,
135,1,Faces_149ps.jpg,,emo,BG,study2,0,Faces_149ps.ias,,,
135,1,CompNeu050.jpg,,neu,FG,study2,0,CompNeu050.ias,,,
135,1,CompNeu054.jpg,,neu,BG,study2,0,CompNeu054.ias,,,
135,1,2700ps.jpg,,emo,FG,study2,0,2700ps.ias,,,
135,1,9428ps.jpg,,emo,FG,study2,0,9428ps.ias,,,
135,1,CompNeu026.jpg,,neu,BG,study2,0,CompNeu026.ias,,,
135,1,214ps.jpg,,emo,FG,study2,0,214ps.ias,,,
135,1,6836ps.jpg,,emo,BG,study2,0,6836ps.ias,,,
135,1,CompNeu017.jpg,,neu,FG,study2,0,CompNeu017.ias,,,
135,1,H122ps.jpg,,emo,BG,study2,0,H122ps.ias,,,
135,1,CompNeu045.jpg,,neu,BG,study2,0,CompNeu045.ias,,,
135,1,1275ps.jpg,,emo,FG,study2,0,1275ps.ias,,,
135,1,CompNeu007.jpg,,neu,BG,study2,0,CompNeu007.ias,,,
135,1,6313ps.jpg,,emo,BG,study2,0,6313ps.ias,,,
135,1,H083ps.jpg,,emo,BG,study2,0,H083ps.ias,,,
135,1,9254ps.jpg,,emo,FG,study2,0,9254ps.ias,,,
135,1,CompNeu038.jpg,,neu,FG,study2,0,CompNeu038.ias,,,
135,1,Faces_025ps.jpg,,emo,FG,study2,0,Faces_025ps.ias,,,
135,1,H037ps.jpg,,emo,BG,study2,0,H037ps.ias,,,
135,1,Faces_011ps.jpg,,emo,FG,study2,0,Faces_011ps.ias,,,
135,1,CompNeu046.jpg,,neu,FG,study2,0,CompNeu046.ias,,,
135,1,H025ps.jpg,,emo,FG,study2,0,H025ps.ias,,,
135,1,CompNeu011.jpg,,neu,BG,study2,0,CompNeu011.ias,,,
135,1,7361ps.jpg,,emo,FG,study2,0,7361ps.ias,,,
135,1,2718ps.jpg,,emo,BG,study2,0,2718ps.ias,,,
135,1,CompNeu013.jpg,,neu,BG,study2,0,CompNeu013.ias,,,
135,1,H087ps.jpg,,emo,FG,study2,0,H087ps.ias,,,
135,1,Faces_172ps.jpg,,emo,BG,study2,1,Faces_172ps.ias,,,
135,1,CompNeu006.jpg,,neu,FG,study2,0,CompNeu006.ias,,,
135,1,6315ps.jpg,,emo,FG,study2,0,6315ps.ias,,,
135,1,2375ps.jpg,,emo,BG,study2,0,2375ps.ias,,,
135,1,H064ps.jpg,,emo,BG,study2,1,H064ps.ias,,,
135,1,CompNeu030.jpg,,neu,FG,study2,0,CompNeu030.ias,,,
135,1,CompNeu024.jpg,,neu,BG,study2,0,CompNeu024.ias,,,
135,1,3181ps.jpg,,emo,FG,study2,0,3181ps.ias,,,
135,1,H099ps.jpg,,emo,BG,study2,0,H099ps.ias,,,
135,1,6821ps.jpg,,emo,BG,study2,0,6821ps.ias,,,
135,1,CompNeu040.jpg,,neu,FG,study2,0,CompNeu040.ias,,,
135,1,H015ps.jpg,,emo,FG,study2,0,H015ps.ias,,,
135,1,6555ps.jpg,,emo,FG,study2,0,6555ps.ias,,,
135,1,CompNeu041.jpg,,neu,BG,study2,0,CompNeu041.ias,,,
135,1,9425ps.jpg,,emo,BG,study2,0,9425ps.ias,,,
135,1,2717ps.jpg,,emo,FG,study2,0,2717ps.ias,,,
136,0,CompNeu002.jpg,2.0,neu,BG,study2,0,CompNeu002.ias,0.4,0.4971428571428571,0.445859872611465
136,0,H038ps.jpg,2.0,emo,FG,study2,0,H038ps.ias,0.8614457831325302,0.09638554216867468,0.89937106918239
136,0,MAPS338ps.jpg,4.0,emo,FG,study2,0,MAPS338ps.ias,0.8742857142857143,0.12571428571428567,0.8742857142857143
136,0,3550ps.jpg,2.0,emo,BG,study2,0,3550ps.ias,0.23076923076923078,0.6331360946745561,0.2671232876712329
136,0,CompNeu042.jpg,2.0,neu,FG,study2,0,CompNeu042.ias,0.8941176470588236,0.0235294117647058,0.9743589743589745
136,0,1201ps.jpg,2.0,emo,BG,study2,0,1201ps.ias,0.43636363636363634,0.39999999999999997,0.5217391304347826
136,0,6243ps.jpg,3.0,emo,BG,study2,0,6243ps.ias,0.5266272189349113,0.18343195266272183,0.7416666666666667
136,0,CompNeu056.jpg,1.0,neu,FG,study2,0,CompNeu056.ias,0.5941176470588235,0.16470588235294115,0.7829457364341086
136,0,215ps.jpg,5.0,emo,FG,study2,0,215ps.ias,0.8214285714285714,0.10119047619047628,0.8903225806451612
136,0,2750ps.jpg,3.0,emo,BG,study2,0,2750ps.ias,0.6857142857142857,0.07428571428571429,0.9022556390977443
136,0,CompNeu001.jpg,2.0,neu,BG,study2,0,CompNeu001.ias,0.15476190476190477,0.41666666666666663,0.27083333333333337
136,0,3530ps.jpg,3.0,emo,FG,study2,0,3530ps.ias,0.42857142857142855,0.298136645962733,0.5897435897435896
136,0,CompNeu014.jpg,,neu,BG,study2,0,CompNeu014.ias,0.7797619047619048,0.17261904761904756,0.8187500000000001
136,0,3225ps.jpg,5.0,emo,BG,study2,0,3225ps.ias,0.8666666666666667,0.10909090909090902,0.8881987577639753
136,0,2710ps.jpg,3.0,emo,FG,study2,0,2710ps.ias,0.6069364161849711,0.2947976878612717,0.673076923076923
136,0,H053ps.jpg,2.0,emo,BG,study2,0,H053ps.ias,0.8362573099415205,0.12280701754385959,0.8719512195121952
136,0,CompNeu020.jpg,1.0,neu,FG,study2,0,CompNeu020.ias,0.6766467065868264,0.23952095808383234,0.738562091503268
136,0,2095ps.jpg,,emo,FG,study2,0,2095ps.ias,0.5,0.5,0.5
136,0,H036ps.jpg,3.0,emo,BG,study2,0,H036ps.ias,0.6352941176470588,0.3529411764705883,0.6428571428571428
136,0,People_070ps.jpg,,emo,FG,study2,0,People_070ps.ias,0.8218390804597702,0.17816091954022983,0.8218390804597702
136,0,CompNeu034.jpg,1.0,neu,BG,study2,0,CompNeu034.ias,0.4550561797752809,0.5168539325842697,0.4682080924855491
136,0,230ps.jpg,3.0,emo,BG,study2,0,230ps.ias,0.3756906077348066,0.5745856353591161,0.3953488372093023
136,0,H041ps.jpg,3.0,emo,FG,study2,0,H041ps.ias,0.33707865168539325,0.6629213483146068,0.33707865168539325
136,0,CompNeu012.jpg,1.0,neu,FG,study2,0,CompNeu012.ias,0.6607142857142857,0.2321428571428572,0.74
136,0,CompNeu058.jpg,,neu,BG,study2,0,CompNeu058.ias,0.8651685393258427,0.1348314606741573,0.8651685393258427
136,0,Faces_147ps.jpg,3.0,emo,BG,study2,0,Faces_147ps.ias,0.867816091954023,0.12068965517241381,0.877906976744186
136,0,Objects_003ps.jpg,4.0,emo,FG,study2,0,Objects_003ps.ias,0.6976744186046512,0.3023255813953488,0.6976744186046512
136,0,H084ps.jpg,,emo,BG,study2,0,H084ps.ias,0.42196531791907516,0.3294797687861271,0.5615384615384615
136,0,CompNeu029.jpg,1.0,neu,BG,study2,0,CompNeu029.ias,0.7225433526011561,0.19653179190751446,0.7861635220125787
136,0,2730ps.jpg,4.0,emo,FG,study2,0,2730ps.ias,0.44571428571428573,0.32571428571428573,0.5777777777777777
136,0,CompNeu019.jpg,1.0,neu,FG,study2,0,CompNeu019.ias,0.5823529411764706,0.10588235294117643,0.8461538461538463
136,0,3500ps.jpg,4.0,emo,BG,study2,0,3500ps.ias,0.5714285714285714,0.10285714285714287,0.847457627118644
136,0,3230ps.jpg,,emo,FG,study2,0,3230ps.ias,0.7011494252873564,0.09770114942528729,0.8776978417266188
136,0,2691ps.jpg,2.0,emo,BG,study2,0,2691ps.ias,0.8554913294797688,0.034682080924855474,0.961038961038961
136,0,CompNeu057.jpg,1.0,neu,FG,study2,0,CompNeu057.ias,0.6890243902439024,0.2378048780487806,0.7434210526315789
136,0,H034ps.jpg,3.0,emo,FG,study2,0,H034ps.ias,0.8011695906432749,0.05847953216374269,0.9319727891156463
136,0,2981ps.jpg,5.0,emo,FG,study2,0,2981ps.ias,0.1569767441860465,0.5988372093023255,0.2076923076923077
136,0,1200ps.jpg,1.0,emo,BG,study2,0,1200ps.ias,0.047619047619047616,0.5773809523809523,0.07619047619047618
136,0,3015ps.jpg,5.0,emo,BG,study2,0,3015ps.ias,0.10588235294117647,0.5411764705882354,0.16363636363636364
136,0,CompNeu004.jpg,1.0,neu,FG,study2,0,CompNeu004.ias,0.14534883720930233,0.627906976744186,0.18796992481203006
136,0,6415ps.jpg,2.0,emo,BG,study2,0,6415ps.ias,0.8253012048192772,0.0843373493975903,0.9072847682119206
136,0,CompNeu060.jpg,1.0,neu,BG,study2,0,CompNeu060.ias,0.21965317919075145,0.7456647398843931,0.2275449101796407
136,0,9415ps.jpg,2.0,emo,FG,study2,0,9415ps.ias,0.6585365853658537,0.27439024390243905,0.7058823529411765
136,0,8230ps.jpg,3.0,emo,FG,study2,0,8230ps.ias,0.5352941176470588,0.22941176470588232,0.7000000000000001
136,0,3101ps.jpg,2.0,emo,BG,study2,0,3101ps.ias,0.4011627906976744,0.47674418604651164,0.45695364238410596
136,0,CompNeu031.jpg,1.0,neu,FG,study2,0,CompNeu031.ias,0.4,0.37142857142857144,0.5185185185185185
136,0,H059ps.jpg,2.0,emo,BG,study2,0,H059ps.ias,0.46511627906976744,0.09883720930232559,0.8247422680412371
136,0,Faces_149ps.jpg,4.0,emo,BG,study2,0,Faces_149ps.ias,0.823170731707317,0.17682926829268297,0.823170731707317
136,0,CompNeu050.jpg,1.0,neu,FG,study2,0,CompNeu050.ias,0.39285714285714285,0.255952380952381,0.6055045871559632
136,0,CompNeu054.jpg,1.0,neu,BG,study2,0,CompNeu054.ias,0.4357142857142857,0.2928571428571428,0.5980392156862745
136,0,2700ps.jpg,1.0,emo,FG,study2,0,2700ps.ias,0.7560975609756098,0.14634146341463417,0.8378378378378378
136,0,9428ps.jpg,3.0,emo,FG,study2,0,9428ps.ias,0.4260355029585799,0.27218934911242604,0.6101694915254238
136,0,CompNeu026.jpg,,neu,BG,study2,0,CompNeu026.ias,0.7647058823529411,0.16470588235294126,0.8227848101265822
136,0,214ps.jpg,4.0,emo,FG,study2,0,214ps.ias,0.48554913294797686,0.1445086705202312,0.7706422018348624
136,0,6836ps.jpg,3.0,emo,BG,study2,0,6836ps.ias,0.6888888888888889,0.3111111111111111,0.6888888888888889
136,0,CompNeu017.jpg,1.0,neu,FG,study2,0,CompNeu017.ias,0.9545454545454546,0.045454545454545414,0.9545454545454546
136,0,H122ps.jpg,3.0,emo,BG,study2,0,H122ps.ias,0.7514450867052023,0.24855491329479773,0.7514450867052023
136,0,CompNeu045.jpg,1.0,neu,BG,study2,0,CompNeu045.ias,0.8758169934640523,0.12418300653594772,0.8758169934640523
136,0,1275ps.jpg,2.0,emo,FG,study2,0,1275ps.ias,0.8109756097560976,0.15853658536585358,0.8364779874213837
136,0,CompNeu007.jpg,1.0,neu,BG,study2,0,CompNeu007.ias,0.7950310559006211,0.16149068322981375,0.8311688311688311
136,0,6313ps.jpg,4.0,emo,BG,study2,0,6313ps.ias,0.8430232558139535,0.07558139534883712,0.9177215189873419
136,0,H083ps.jpg,2.0,emo,BG,study2,0,H083ps.ias,0.26857142857142857,0.6,0.3092105263157895
136,0,9254ps.jpg,4.0,emo,FG,study2,0,9254ps.ias,0.47023809523809523,0.1964285714285714,0.7053571428571429
136,0,CompNeu038.jpg,2.0,neu,FG,study2,0,CompNeu038.ias,0.8068181818181818,0.05681818181818188,0.9342105263157894
136,0,Faces_025ps.jpg,4.0,emo,FG,study2,0,Faces_025ps.ias,0.625,0.15909090909090906,0.7971014492753623
136,0,H037ps.jpg,3.0,emo,BG,study2,0,H037ps.ias,0.8342857142857143,0.1428571428571428,0.8538011695906433
136,0,Faces_011ps.jpg,3.0,emo,FG,study2,0,Faces_011ps.ias,0.19879518072289157,0.3192771084337349,0.38372093023255816
136,0,CompNeu046.jpg,2.0,neu,FG,study2,0,CompNeu046.ias,0.7443181818181818,0.15340909090909094,0.8291139240506329
136,0,H025ps.jpg,,emo,FG,study2,0,H025ps.ias,0.34285714285714286,0.05714285714285716,0.8571428571428571
136,0,CompNeu011.jpg,2.0,neu,BG,study2,0,CompNeu011.ias,0.38095238095238093,0.2142857142857143,0.64
136,0,7361ps.jpg,1.0,emo,FG,study2,0,7361ps.ias,0.2215909090909091,0.25568181818181823,0.46428571428571425
136,0,2718ps.jpg,,emo,BG,study2,0,2718ps.ias,0.22807017543859648,0.03508771929824561,0.8666666666666667
136,0,CompNeu013.jpg,,neu,BG,study2,0,CompNeu013.ias,0.7922077922077922,0.11688311688311681,0.8714285714285716
136,0,H087ps.jpg,2.0,emo,FG,study2,0,H087ps.ias,0.16374269005847952,0.19883040935672514,0.45161290322580644
136,0,Faces_172ps.jpg,,emo,BG,study2,0,Faces_172ps.ias,0.21428571428571427,0.2023809523809524,0.5142857142857142
136,0,CompNeu006.jpg,1.0,neu,FG,study2,0,CompNeu006.ias,0.06395348837209303,0.11627906976744184,0.3548387096774194
136,0,6315ps.jpg,,emo,FG,study2,0,6315ps.ias,0.2413793103448276,0.15517241379310345,0.6086956521739131
136,0,2375ps.jpg,1.0,emo,BG,study2,0,2375ps.ias,0.06547619047619048,0.6726190476190477,0.08870967741935484
136,0,H064ps.jpg,,emo,BG,study2,0,H064ps.ias,0.20689655172413793,0.15517241379310345,0.5714285714285714
136,0,CompNeu030.jpg,1.0,neu,FG,study2,0,CompNeu030.ias,0.09770114942528736,0.5,0.16346153846153846
136,0,CompNeu024.jpg,1.0,neu,BG,study2,0,CompNeu024.ias,0.3468208092485549,0.2080924855491329,0.625
136,0,3181ps.jpg,5.0,emo,FG,study2,0,3181ps.ias,0.16666666666666666,0.2857142857142857,0.368421052631579
136,0,H099ps.jpg,2.0,emo,BG,study2,0,H099ps.ias,0.20454545454545456,0.46590909090909083,0.3050847457627119
136,0,6821ps.jpg,3.0,emo,BG,study2,0,6821ps.ias,0.6420454545454546,0.02840909090909083,0.9576271186440679
136,0,CompNeu040.jpg,1.0,neu,FG,study2,0,CompNeu040.ias,0.6097560975609756,0.19512195121951226,0.7575757575757575
136,0,H015ps.jpg,1.0,emo,FG,study2,0,H015ps.ias,0.2558139534883721,0.1569767441860465,0.619718309859155
136,0,6555ps.jpg,4.0,emo,FG,study2,0,6555ps.ias,0.4411764705882353,0.22352941176470587,0.6637168141592921
136,0,CompNeu041.jpg,1.0,neu,BG,study2,0,CompNeu041.ias,0.6257309941520468,0.2514619883040935,0.7133333333333334
136,0,9425ps.jpg,4.0,emo,BG,study2,0,9425ps.ias,0.7352941176470589,0.09999999999999998,0.8802816901408451
136,0,2717ps.jpg,5.0,emo,FG,study2,0,2717ps.ias,0.27906976744186046,0.12209302325581395,0.6956521739130435
137,0,CompNeu002.jpg,1.0,neu,BG,study2,0,CompNeu002.ias,0.8692307692307693,0.13076923076923075,0.8692307692307693
137,0,H038ps.jpg,3.0,emo,FG,study2,0,H038ps.ias,0.2773722627737226,0.5985401459854015,0.31666666666666665
137,0,MAPS338ps.jpg,2.0,emo,FG,study2,0,MAPS338ps.ias,0.6106870229007634,0.3587786259541984,0.6299212598425198
137,0,3550ps.jpg,3.0,emo,BG,study2,0,3550ps.ias,0.40298507462686567,0.41791044776119407,0.4909090909090909
137,0,CompNeu042.jpg,1.0,neu,FG,study2,0,CompNeu042.ias,0.8823529411764706,0.07352941176470595,0.923076923076923
137,0,1201ps.jpg,1.0,emo,BG,study2,0,1201ps.ias,0.3007518796992481,0.5939849624060151,0.3361344537815126
137,0,6243ps.jpg,3.0,emo,BG,study2,0,6243ps.ias,0.5681818181818182,0.3712121212121212,0.6048387096774194
137,0,CompNeu056.jpg,1.0,neu,FG,study2,0,CompNeu056.ias,0.6044776119402985,0.3955223880597015,0.6044776119402985
137,0,215ps.jpg,2.0,emo,FG,study2,0,215ps.ias,0.8602941176470589,0.125,0.8731343283582089
137,0,2750ps.jpg,3.0,emo,BG,study2,0,2750ps.ias,0.48091603053435117,0.18320610687022898,0.7241379310344828
137,0,CompNeu001.jpg,2.0,neu,BG,study2,0,CompNeu001.ias,0.43609022556390975,0.5488721804511278,0.4427480916030534
137,0,3530ps.jpg,3.0,emo,FG,study2,0,3530ps.ias,0.4307692307692308,0.36923076923076925,0.5384615384615384
137,0,CompNeu014.jpg,1.0,neu,BG,study2,0,CompNeu014.ias,0.2748091603053435,0.3893129770992366,0.4137931034482759
137,0,3225ps.jpg,4.0,emo,BG,study2,0,3225ps.ias,0.19672131147540983,0.6967213114754098,0.2201834862385321
137,0,2710ps.jpg,5.0,emo,FG,study2,0,2710ps.ias,0.21374045801526717,0.7709923664122137,0.21705426356589147
137,0,H053ps.jpg,4.0,emo,BG,study2,0,H053ps.ias,0.9344262295081968,0.06557377049180324,0.9344262295081968
137,0,CompNeu020.jpg,2.0,neu,FG,study2,0,CompNeu020.ias,0.26153846153846155,0.6307692307692307,0.2931034482758621
137,0,2095ps.jpg,3.0,emo,FG,study2,0,2095ps.ias,0.52,0.48,0.52
137,0,H036ps.jpg,3.0,emo,BG,study2,0,H036ps.ias,0.5658914728682171,0.37209302325581395,0.6033057851239669
137,0,People_070ps.jpg,4.0,emo,FG,study2,0,People_070ps.ias,0.37209302325581395,0.39534883720930236,0.4848484848484848
137,0,CompNeu034.jpg,2.0,neu,BG,study2,0,CompNeu034.ias,0.4307692307692308,0.5,0.4628099173553719
137,0,230ps.jpg,1.0,emo,BG,study2,0,230ps.ias,0.18796992481203006,0.6766917293233083,0.21739130434782605
137,0,H041ps.jpg,4.0,emo,FG,study2,0,H041ps.ias,0.6666666666666666,0.33333333333333337,0.6666666666666666
137,0,CompNeu012.jpg,1.0,neu,FG,study2,0,CompNeu012.ias,0.39097744360902253,0.5789473684210527,0.40310077519379844
137,0,CompNeu058.jpg,1.0,neu,BG,study2,0,CompNeu058.ias,0.29133858267716534,0.44094488188976383,0.3978494623655914
137,0,Faces_147ps.jpg,2.0,emo,BG,study2,0,Faces_147ps.ias,0.78125,0.21875,0.78125
137,0,Objects_003ps.jpg,4.0,emo,FG,study2,0,Objects_003ps.ias,0.7637795275590551,0.09448818897637801,0.8899082568807339
137,0,H084ps.jpg,1.0,emo,BG,study2,0,H084ps.ias,0.4094488188976378,0.4094488188976378,0.5
137,0,CompNeu029.jpg,1.0,neu,BG,study2,0,CompNeu029.ias,0.3582089552238806,0.2537313432835821,0.5853658536585366
137,0,2730ps.jpg,1.0,emo,FG,study2,0,2730ps.ias,0.2109375,0.7109375,0.2288135593220339
137,0,CompNeu019.jpg,2.0,neu,FG,study2,0,CompNeu019.ias,0.9851851851851852,0.014814814814814836,0.9851851851851852
137,0,3500ps.jpg,4.0,emo,BG,study2,0,3500ps.ias,0.8740157480314961,0.12598425196850394,0.8740157480314961
137,0,3230ps.jpg,4.0,emo,FG,study2,0,3230ps.ias,0.6923076923076923,0.2153846153846154,0.7627118644067796
137,0,2691ps.jpg,5.0,emo,BG,study2,0,2691ps.ias,0.6475409836065574,0.35245901639344257,0.6475409836065574
137,0,CompNeu057.jpg,1.0,neu,FG,study2,0,CompNeu057.ias,0.16541353383458646,0.5639097744360902,0.22680412371134018
137,0,H034ps.jpg,3.0,emo,FG,study2,0,H034ps.ias,0.6031746031746031,0.23015873015873023,0.7238095238095238
137,0,2981ps.jpg,5.0,emo,FG,study2,0,2981ps.ias,0.4621212121212121,0.5227272727272727,0.46923076923076923
137,0,1200ps.jpg,1.0,emo,BG,study2,0,1200ps.ias,0.616,0.32000000000000006,0.6581196581196581
137,0,3015ps.jpg,5.0,emo,BG,study2,0,3015ps.ias,0.4351145038167939,0.5343511450381679,0.4488188976377953
137,0,CompNeu004.jpg,1.0,neu,FG,study2,0,CompNeu004.ias,0.5,0.30645161290322576,0.62
137,0,6415ps.jpg,5.0,emo,BG,study2,0,6415ps.ias,0.27611940298507465,0.34328358208955223,0.44578313253012053
