subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name
24,0,H122ps.jpg,5,emo,FV,study1,0,H122ps.ias
24,0,CompNeu017.jpg,2,neu,FV,study1,0,CompNeu017.ias
24,0,6836ps.jpg,4,emo,FV,study1,0,6836ps.ias
24,0,214ps.jpg,4,emo,FV,study1,0,214ps.ias
24,0,CompNeu026.jpg,2,neu,FV,study1,0,CompNeu026.ias
24,0,9428ps.jpg,4,emo,FV,study1,0,9428ps.ias
24,0,2691ps.jpg,2,emo,FV,study1,0,2691ps.ias
24,0,2700ps.jpg,3,emo,FV,study1,0,2700ps.ias
24,0,CompNeu050.jpg,,neu,FV,study1,0,CompNeu050.ias
24,0,Faces_149ps.jpg,5,emo,FV,study1,0,Faces_149ps.ias
24,0,H059ps.jpg,,emo,FV,study1,0,H059ps.ias
24,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
24,0,3101ps.jpg,4,emo,FV,study1,0,3101ps.ias
24,0,8230ps.jpg,3,emo,FV,study1,0,8230ps.ias
24,0,9415ps.jpg,4,emo,FV,study1,0,9415ps.ias
24,0,CompNeu060.jpg,2,neu,FV,study1,0,CompNeu060.ias
24,0,6415ps.jpg,4,emo,FV,study1,0,6415ps.ias
24,0,CompNeu004.jpg,2,neu,FV,study1,0,CompNeu004.ias
24,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
24,0,1200ps.jpg,3,emo,FV,study1,0,1200ps.ias
24,0,2981ps.jpg,5,emo,FV,study1,0,2981ps.ias
24,0,H034ps.jpg,4,emo,FV,study1,0,H034ps.ias
24,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
25,0,CompNeu002.jpg,1,neu,FV,study1,0,CompNeu002.ias
25,0,2717ps.jpg,3,emo,FV,study1,0,2717ps.ias
25,0,9425ps.jpg,3,emo,FV,study1,0,9425ps.ias
25,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
25,0,6555ps.jpg,3,emo,FV,study1,0,6555ps.ias
25,0,H015ps.jpg,2,emo,FV,study1,0,H015ps.ias
25,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
25,0,H099ps.jpg,2,emo,FV,study1,0,H099ps.ias
25,0,3181ps.jpg,3,emo,FV,study1,0,3181ps.ias
25,0,CompNeu024.jpg,1,neu,FV,study1,0,CompNeu024.ias
25,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
25,0,H064ps.jpg,4,emo,FV,study1,0,H064ps.ias
25,0,2375ps.jpg,2,emo,FV,study1,0,2375ps.ias
25,0,6315ps.jpg,3,emo,FV,study1,0,6315ps.ias
25,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
25,0,Faces_172ps.jpg,4,emo,FV,study1,0,Faces_172ps.ias
25,0,H087ps.jpg,2,emo,FV,study1,0,H087ps.ias
25,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
25,0,2718ps.jpg,2,emo,FV,study1,0,2718ps.ias
25,0,7361ps.jpg,3,emo,FV,study1,0,7361ps.ias
25,0,CompNeu011.jpg,1,neu,FV,study1,0,CompNeu011.ias
25,0,6821ps.jpg,4,emo,FV,study1,0,6821ps.ias
25,0,H025ps.jpg,3,emo,FV,study1,0,H025ps.ias
25,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
25,0,H037ps.jpg,3,emo,FV,study1,0,H037ps.ias
25,0,CompNeu019.jpg,1,neu,FV,study1,0,CompNeu019.ias
25,0,2730ps.jpg,3,emo,FV,study1,0,2730ps.ias
25,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
25,0,H084ps.jpg,2,emo,FV,study1,0,H084ps.ias
25,0,Objects_003ps.jpg,2,emo,FV,study1,0,Objects_003ps.ias
25,0,Faces_147ps.jpg,3,emo,FV,study1,0,Faces_147ps.ias
25,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
25,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
25,0,H041ps.jpg,,emo,FV,study1,0,H041ps.ias
25,0,230ps.jpg,2,emo,FV,study1,0,230ps.ias
25,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
25,0,People_070ps.jpg,2,emo,FV,study1,0,People_070ps.ias
25,0,H036ps.jpg,4,emo,FV,study1,0,H036ps.ias
25,0,2095ps.jpg,3,emo,FV,study1,0,2095ps.ias
25,0,3500ps.jpg,4,emo,FV,study1,0,3500ps.ias
25,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
25,0,2710ps.jpg,3,emo,FV,study1,0,2710ps.ias
25,0,3225ps.jpg,4,emo,FV,study1,0,3225ps.ias
25,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
25,0,3530ps.jpg,4,emo,FV,study1,0,3530ps.ias
25,0,CompNeu001.jpg,1,neu,FV,study1,0,CompNeu001.ias
25,0,2750ps.jpg,3,emo,FV,study1,0,2750ps.ias
25,0,215ps.jpg,2,emo,FV,study1,0,215ps.ias
25,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
25,0,6243ps.jpg,3,emo,FV,study1,0,6243ps.ias
25,0,1201ps.jpg,3,emo,FV,study1,0,1201ps.ias
25,0,CompNeu042.jpg,1,neu,FV,study1,0,CompNeu042.ias
25,0,3550ps.jpg,1,emo,FV,study1,0,3550ps.ias
25,0,MAPS338ps.jpg,2,emo,FV,study1,0,MAPS338ps.ias
25,0,H038ps.jpg,,emo,FV,study1,0,H038ps.ias
25,0,H053ps.jpg,1,emo,FV,study1,0,H053ps.ias
25,0,Faces_011ps.jpg,2,emo,FV,study1,0,Faces_011ps.ias
25,0,3230ps.jpg,4,emo,FV,study1,0,3230ps.ias
25,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
25,0,Faces_025ps.jpg,2,emo,FV,study1,0,Faces_025ps.ias
25,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
25,0,9254ps.jpg,3,emo,FV,study1,0,9254ps.ias
25,0,H083ps.jpg,2,emo,FV,study1,0,H083ps.ias
25,0,6313ps.jpg,4,emo,FV,study1,0,6313ps.ias
25,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
25,0,1275ps.jpg,2,emo,FV,study1,0,1275ps.ias
25,0,CompNeu045.jpg,1,neu,FV,study1,0,CompNeu045.ias
25,0,H122ps.jpg,4,emo,FV,study1,0,H122ps.ias
25,0,CompNeu017.jpg,1,neu,FV,study1,0,CompNeu017.ias
25,0,6836ps.jpg,3,emo,FV,study1,0,6836ps.ias
25,0,214ps.jpg,2,emo,FV,study1,0,214ps.ias
25,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
25,0,9428ps.jpg,4,emo,FV,study1,0,9428ps.ias
25,0,2691ps.jpg,2,emo,FV,study1,0,2691ps.ias
25,0,2700ps.jpg,2,emo,FV,study1,0,2700ps.ias
25,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
25,0,Faces_149ps.jpg,2,emo,FV,study1,0,Faces_149ps.ias
25,0,H059ps.jpg,1,emo,FV,study1,0,H059ps.ias
25,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
25,0,3101ps.jpg,3,emo,FV,study1,0,3101ps.ias
25,0,8230ps.jpg,3,emo,FV,study1,0,8230ps.ias
25,0,9415ps.jpg,1,emo,FV,study1,0,9415ps.ias
25,0,CompNeu060.jpg,1,neu,FV,study1,0,CompNeu060.ias
25,0,6415ps.jpg,3,emo,FV,study1,0,6415ps.ias
25,0,CompNeu004.jpg,1,neu,FV,study1,0,CompNeu004.ias
25,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
25,0,1200ps.jpg,2,emo,FV,study1,0,1200ps.ias
25,0,2981ps.jpg,3,emo,FV,study1,0,2981ps.ias
25,0,H034ps.jpg,,emo,FV,study1,0,H034ps.ias
25,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
26,0,CompNeu002.jpg,1,neu,FV,study1,0,CompNeu002.ias
26,0,2717ps.jpg,5,emo,FV,study1,0,2717ps.ias
26,0,9425ps.jpg,2,emo,FV,study1,0,9425ps.ias
26,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
26,0,6555ps.jpg,2,emo,FV,study1,0,6555ps.ias
26,0,H015ps.jpg,1,emo,FV,study1,0,H015ps.ias
26,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
26,0,H099ps.jpg,3,emo,FV,study1,0,H099ps.ias
26,0,3181ps.jpg,3,emo,FV,study1,0,3181ps.ias
26,0,CompNeu024.jpg,1,neu,FV,study1,0,CompNeu024.ias
26,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
26,0,H064ps.jpg,4,emo,FV,study1,0,H064ps.ias
26,0,2375ps.jpg,4,emo,FV,study1,0,2375ps.ias
26,0,6315ps.jpg,2,emo,FV,study1,0,6315ps.ias
26,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
26,0,Faces_172ps.jpg,5,emo,FV,study1,0,Faces_172ps.ias
26,0,H087ps.jpg,4,emo,FV,study1,0,H087ps.ias
26,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
26,0,2718ps.jpg,3,emo,FV,study1,0,2718ps.ias
26,0,7361ps.jpg,2,emo,FV,study1,0,7361ps.ias
26,0,CompNeu011.jpg,2,neu,FV,study1,0,CompNeu011.ias
26,0,6821ps.jpg,2,emo,FV,study1,0,6821ps.ias
26,0,H025ps.jpg,4,emo,FV,study1,0,H025ps.ias
26,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
26,0,H037ps.jpg,4,emo,FV,study1,0,H037ps.ias
26,0,CompNeu019.jpg,2,neu,FV,study1,0,CompNeu019.ias
26,0,2730ps.jpg,5,emo,FV,study1,0,2730ps.ias
26,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
26,0,H084ps.jpg,3,emo,FV,study1,0,H084ps.ias
26,0,Objects_003ps.jpg,2,emo,FV,study1,0,Objects_003ps.ias
26,0,Faces_147ps.jpg,3,emo,FV,study1,0,Faces_147ps.ias
26,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
26,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
26,0,H041ps.jpg,4,emo,FV,study1,0,H041ps.ias
26,0,230ps.jpg,1,emo,FV,study1,0,230ps.ias
26,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
26,0,People_070ps.jpg,3,emo,FV,study1,0,People_070ps.ias
26,0,H036ps.jpg,4,emo,FV,study1,0,H036ps.ias
26,0,2095ps.jpg,4,emo,FV,study1,0,2095ps.ias
26,0,3500ps.jpg,3,emo,FV,study1,0,3500ps.ias
26,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
26,0,2710ps.jpg,3,emo,FV,study1,0,2710ps.ias
26,0,3225ps.jpg,4,emo,FV,study1,0,3225ps.ias
26,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
26,0,3530ps.jpg,2,emo,FV,study1,0,3530ps.ias
26,0,CompNeu001.jpg,2,neu,FV,study1,0,CompNeu001.ias
26,0,2750ps.jpg,3,emo,FV,study1,0,2750ps.ias
26,0,215ps.jpg,2,emo,FV,study1,0,215ps.ias
26,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
26,0,6243ps.jpg,1,emo,FV,study1,0,6243ps.ias
26,0,1201ps.jpg,2,emo,FV,study1,0,1201ps.ias
26,0,CompNeu042.jpg,2,neu,FV,study1,0,CompNeu042.ias
26,0,3550ps.jpg,3,emo,FV,study1,0,3550ps.ias
26,0,MAPS338ps.jpg,3,emo,FV,study1,0,MAPS338ps.ias
26,0,H038ps.jpg,3,emo,FV,study1,0,H038ps.ias
26,0,H053ps.jpg,2,emo,FV,study1,0,H053ps.ias
26,0,Faces_011ps.jpg,3,emo,FV,study1,0,Faces_011ps.ias
26,0,3230ps.jpg,4,emo,FV,study1,0,3230ps.ias
26,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
26,0,Faces_025ps.jpg,3,emo,FV,study1,0,Faces_025ps.ias
26,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
26,0,9254ps.jpg,4,emo,FV,study1,0,9254ps.ias
26,0,H083ps.jpg,4,emo,FV,study1,0,H083ps.ias
26,0,6313ps.jpg,3,emo,FV,study1,0,6313ps.ias
26,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
26,0,1275ps.jpg,3,emo,FV,study1,0,1275ps.ias
26,0,CompNeu045.jpg,4,neu,FV,study1,0,CompNeu045.ias
26,0,H122ps.jpg,4,emo,FV,study1,0,H122ps.ias
26,0,CompNeu017.jpg,3,neu,FV,study1,0,CompNeu017.ias
26,0,6836ps.jpg,4,emo,FV,study1,0,6836ps.ias
26,0,214ps.jpg,3,emo,FV,study1,0,214ps.ias
26,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
26,0,9428ps.jpg,3,emo,FV,study1,0,9428ps.ias
26,0,2691ps.jpg,2,emo,FV,study1,0,2691ps.ias
26,0,2700ps.jpg,2,emo,FV,study1,0,2700ps.ias
26,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
26,0,Faces_149ps.jpg,4,emo,FV,study1,0,Faces_149ps.ias
26,0,H059ps.jpg,1,emo,FV,study1,0,H059ps.ias
26,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
26,0,3101ps.jpg,4,emo,FV,study1,0,3101ps.ias
26,0,8230ps.jpg,3,emo,FV,study1,0,8230ps.ias
26,0,9415ps.jpg,2,emo,FV,study1,0,9415ps.ias
26,0,CompNeu060.jpg,1,neu,FV,study1,0,CompNeu060.ias
26,0,6415ps.jpg,5,emo,FV,study1,0,6415ps.ias
26,0,CompNeu004.jpg,1,neu,FV,study1,0,CompNeu004.ias
26,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
26,0,1200ps.jpg,2,emo,FV,study1,0,1200ps.ias
26,0,2981ps.jpg,4,emo,FV,study1,0,2981ps.ias
26,0,H034ps.jpg,4,emo,FV,study1,0,H034ps.ias
26,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
27,0,CompNeu002.jpg,1,neu,FV,study1,0,CompNeu002.ias
27,0,2717ps.jpg,5,emo,FV,study1,0,2717ps.ias
27,0,9425ps.jpg,5,emo,FV,study1,0,9425ps.ias
27,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
27,0,6555ps.jpg,5,emo,FV,study1,0,6555ps.ias
27,0,H015ps.jpg,2,emo,FV,study1,0,H015ps.ias
27,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
27,0,H099ps.jpg,5,emo,FV,study1,0,H099ps.ias
27,0,3181ps.jpg,5,emo,FV,study1,0,3181ps.ias
27,0,CompNeu024.jpg,2,neu,FV,study1,0,CompNeu024.ias
27,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
27,0,H064ps.jpg,5,emo,FV,study1,0,H064ps.ias
27,0,2375ps.jpg,3,emo,FV,study1,0,2375ps.ias
27,0,6315ps.jpg,5,emo,FV,study1,0,6315ps.ias
27,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
27,0,Faces_172ps.jpg,5,emo,FV,study1,0,Faces_172ps.ias
27,0,H087ps.jpg,5,emo,FV,study1,0,H087ps.ias
27,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
27,0,2718ps.jpg,5,emo,FV,study1,0,2718ps.ias
27,0,7361ps.jpg,5,emo,FV,study1,0,7361ps.ias
27,0,CompNeu011.jpg,4,neu,FV,study1,0,CompNeu011.ias
27,0,6821ps.jpg,5,emo,FV,study1,0,6821ps.ias
27,0,H025ps.jpg,5,emo,FV,study1,0,H025ps.ias
27,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
27,0,H037ps.jpg,5,emo,FV,study1,0,H037ps.ias
27,0,CompNeu019.jpg,3,neu,FV,study1,0,CompNeu019.ias
27,0,2730ps.jpg,5,emo,FV,study1,0,2730ps.ias
27,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
27,0,H084ps.jpg,4,emo,FV,study1,0,H084ps.ias
27,0,Objects_003ps.jpg,5,emo,FV,study1,0,Objects_003ps.ias
27,0,Faces_147ps.jpg,4,emo,FV,study1,0,Faces_147ps.ias
27,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
27,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
27,0,H041ps.jpg,5,emo,FV,study1,0,H041ps.ias
27,0,230ps.jpg,1,emo,FV,study1,0,230ps.ias
27,0,CompNeu034.jpg,3,neu,FV,study1,0,CompNeu034.ias
27,0,People_070ps.jpg,5,emo,FV,study1,0,People_070ps.ias
27,0,H036ps.jpg,5,emo,FV,study1,0,H036ps.ias
27,0,2095ps.jpg,4,emo,FV,study1,0,2095ps.ias
27,0,3500ps.jpg,5,emo,FV,study1,0,3500ps.ias
27,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
27,0,2710ps.jpg,5,emo,FV,study1,0,2710ps.ias
27,0,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
27,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
27,0,3530ps.jpg,5,emo,FV,study1,0,3530ps.ias
27,0,CompNeu001.jpg,1,neu,FV,study1,0,CompNeu001.ias
27,0,2750ps.jpg,4,emo,FV,study1,0,2750ps.ias
27,0,215ps.jpg,3,emo,FV,study1,0,215ps.ias
27,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
27,0,6243ps.jpg,5,emo,FV,study1,0,6243ps.ias
27,0,1201ps.jpg,1,emo,FV,study1,0,1201ps.ias
27,0,CompNeu042.jpg,2,neu,FV,study1,0,CompNeu042.ias
27,0,3550ps.jpg,5,emo,FV,study1,0,3550ps.ias
27,0,MAPS338ps.jpg,2,emo,FV,study1,0,MAPS338ps.ias
27,0,H038ps.jpg,5,emo,FV,study1,0,H038ps.ias
27,0,H053ps.jpg,2,emo,FV,study1,0,H053ps.ias
27,0,Faces_011ps.jpg,5,emo,FV,study1,0,Faces_011ps.ias
27,0,3230ps.jpg,5,emo,FV,study1,0,3230ps.ias
27,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
27,0,Faces_025ps.jpg,5,emo,FV,study1,0,Faces_025ps.ias
27,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
27,0,9254ps.jpg,5,emo,FV,study1,0,9254ps.ias
27,0,H083ps.jpg,5,emo,FV,study1,0,H083ps.ias
27,0,6313ps.jpg,5,emo,FV,study1,0,6313ps.ias
27,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
27,0,1275ps.jpg,1,emo,FV,study1,0,1275ps.ias
27,0,CompNeu045.jpg,4,neu,FV,study1,0,CompNeu045.ias
27,0,H122ps.jpg,4,emo,FV,study1,0,H122ps.ias
27,0,CompNeu017.jpg,1,neu,FV,study1,0,CompNeu017.ias
27,0,6836ps.jpg,5,emo,FV,study1,0,6836ps.ias
27,0,214ps.jpg,5,emo,FV,study1,0,214ps.ias
27,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
27,0,9428ps.jpg,5,emo,FV,study1,0,9428ps.ias
27,0,2691ps.jpg,5,emo,FV,study1,0,2691ps.ias
27,0,2700ps.jpg,2,emo,FV,study1,0,2700ps.ias
27,0,CompNeu050.jpg,2,neu,FV,study1,0,CompNeu050.ias
27,0,Faces_149ps.jpg,4,emo,FV,study1,0,Faces_149ps.ias
27,0,H059ps.jpg,2,emo,FV,study1,0,H059ps.ias
27,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
27,0,3101ps.jpg,5,emo,FV,study1,0,3101ps.ias
27,0,8230ps.jpg,5,emo,FV,study1,0,8230ps.ias
27,0,9415ps.jpg,4,emo,FV,study1,0,9415ps.ias
27,0,CompNeu060.jpg,3,neu,FV,study1,0,CompNeu060.ias
27,0,6415ps.jpg,5,emo,FV,study1,0,6415ps.ias
27,0,CompNeu004.jpg,1,neu,FV,study1,0,CompNeu004.ias
27,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
27,0,1200ps.jpg,3,emo,FV,study1,0,1200ps.ias
27,0,2981ps.jpg,5,emo,FV,study1,0,2981ps.ias
27,0,H034ps.jpg,5,emo,FV,study1,0,H034ps.ias
27,0,CompNeu054.jpg,2,neu,FV,study1,0,CompNeu054.ias
28,0,CompNeu002.jpg,,neu,FV,study1,0,CompNeu002.ias
28,0,H064ps.jpg,,emo,FV,study1,0,H064ps.ias
28,0,2375ps.jpg,4,emo,FV,study1,0,2375ps.ias
28,0,6315ps.jpg,4,emo,FV,study1,0,6315ps.ias
28,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
28,0,Faces_172ps.jpg,,emo,FV,study1,0,Faces_172ps.ias
28,0,H087ps.jpg,4,emo,FV,study1,0,H087ps.ias
28,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
28,0,2718ps.jpg,3,emo,FV,study1,0,2718ps.ias
28,0,7361ps.jpg,1,emo,FV,study1,0,7361ps.ias
28,0,CompNeu011.jpg,1,neu,FV,study1,0,CompNeu011.ias
28,0,H025ps.jpg,4,emo,FV,study1,0,H025ps.ias
28,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
28,0,Faces_011ps.jpg,3,emo,FV,study1,0,Faces_011ps.ias
28,0,H037ps.jpg,,emo,FV,study1,0,H037ps.ias
28,0,Faces_025ps.jpg,1,emo,FV,study1,0,Faces_025ps.ias
28,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
28,0,9254ps.jpg,5,emo,FV,study1,0,9254ps.ias
28,0,H083ps.jpg,3,emo,FV,study1,0,H083ps.ias
28,0,6313ps.jpg,3,emo,FV,study1,0,6313ps.ias
28,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
28,0,1275ps.jpg,4,emo,FV,study1,0,1275ps.ias
28,0,CompNeu045.jpg,1,neu,FV,study1,0,CompNeu045.ias
28,0,H122ps.jpg,2,emo,FV,study1,0,H122ps.ias
28,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
28,0,CompNeu017.jpg,1,neu,FV,study1,0,CompNeu017.ias
28,0,CompNeu024.jpg,1,neu,FV,study1,0,CompNeu024.ias
28,0,H099ps.jpg,5,emo,FV,study1,0,H099ps.ias
28,0,2717ps.jpg,2,emo,FV,study1,0,2717ps.ias
28,0,9425ps.jpg,5,emo,FV,study1,0,9425ps.ias
28,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
28,0,6555ps.jpg,4,emo,FV,study1,0,6555ps.ias
28,0,H015ps.jpg,1,emo,FV,study1,0,H015ps.ias
28,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
28,0,6821ps.jpg,4,emo,FV,study1,0,6821ps.ias
28,0,3181ps.jpg,5,emo,FV,study1,0,3181ps.ias
28,0,6836ps.jpg,4,emo,FV,study1,0,6836ps.ias
28,0,214ps.jpg,4,emo,FV,study1,0,214ps.ias
28,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
28,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
28,0,H041ps.jpg,4,emo,FV,study1,0,H041ps.ias
28,0,230ps.jpg,1,emo,FV,study1,0,230ps.ias
28,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
28,0,People_070ps.jpg,2,emo,FV,study1,0,People_070ps.ias
28,0,H036ps.jpg,5,emo,FV,study1,0,H036ps.ias
28,0,2095ps.jpg,5,emo,FV,study1,0,2095ps.ias
28,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
28,0,H053ps.jpg,1,emo,FV,study1,0,H053ps.ias
28,0,2710ps.jpg,2,emo,FV,study1,0,2710ps.ias
28,0,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
28,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
28,0,3530ps.jpg,3,emo,FV,study1,0,3530ps.ias
28,0,CompNeu001.jpg,1,neu,FV,study1,0,CompNeu001.ias
28,0,2750ps.jpg,2,emo,FV,study1,0,2750ps.ias
28,0,215ps.jpg,1,emo,FV,study1,0,215ps.ias
28,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
28,0,6243ps.jpg,2,emo,FV,study1,0,6243ps.ias
28,0,1201ps.jpg,5,emo,FV,study1,0,1201ps.ias
28,0,CompNeu042.jpg,1,neu,FV,study1,0,CompNeu042.ias
28,0,3550ps.jpg,4,emo,FV,study1,0,3550ps.ias
28,0,MAPS338ps.jpg,3,emo,FV,study1,0,MAPS338ps.ias
28,0,H038ps.jpg,5,emo,FV,study1,0,H038ps.ias
28,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
28,0,Faces_147ps.jpg,2,emo,FV,study1,0,Faces_147ps.ias
28,0,Objects_003ps.jpg,,emo,FV,study1,0,Objects_003ps.ias
28,0,H084ps.jpg,3,emo,FV,study1,0,H084ps.ias
28,0,9428ps.jpg,5,emo,FV,study1,0,9428ps.ias
28,0,2700ps.jpg,3,emo,FV,study1,0,2700ps.ias
28,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
28,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
28,0,Faces_149ps.jpg,2,emo,FV,study1,0,Faces_149ps.ias
28,0,H059ps.jpg,2,emo,FV,study1,0,H059ps.ias
28,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
28,0,3101ps.jpg,4,emo,FV,study1,0,3101ps.ias
28,0,8230ps.jpg,,emo,FV,study1,0,8230ps.ias
28,0,9415ps.jpg,2,emo,FV,study1,0,9415ps.ias
28,0,CompNeu060.jpg,1,neu,FV,study1,0,CompNeu060.ias
28,0,6415ps.jpg,5,emo,FV,study1,0,6415ps.ias
28,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
28,0,1200ps.jpg,3,emo,FV,study1,0,1200ps.ias
28,0,2981ps.jpg,4,emo,FV,study1,0,2981ps.ias
28,0,H034ps.jpg,1,emo,FV,study1,0,H034ps.ias
28,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
28,0,2691ps.jpg,4,emo,FV,study1,0,2691ps.ias
28,0,3230ps.jpg,5,emo,FV,study1,0,3230ps.ias
28,0,3500ps.jpg,4,emo,FV,study1,0,3500ps.ias
28,0,CompNeu019.jpg,1,neu,FV,study1,0,CompNeu019.ias
28,0,2730ps.jpg,,emo,FV,study1,0,2730ps.ias
28,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
28,0,CompNeu004.jpg,1,neu,FV,study1,0,CompNeu004.ias
29,0,CompNeu002.jpg,1,neu,FV,study1,0,CompNeu002.ias
29,0,H038ps.jpg,5,emo,FV,study1,0,H038ps.ias
29,0,MAPS338ps.jpg,3,emo,FV,study1,0,MAPS338ps.ias
29,0,3550ps.jpg,4,emo,FV,study1,0,3550ps.ias
29,0,CompNeu042.jpg,1,neu,FV,study1,0,CompNeu042.ias
29,0,1201ps.jpg,4,emo,FV,study1,0,1201ps.ias
29,0,6243ps.jpg,4,emo,FV,study1,0,6243ps.ias
29,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
