subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
1,0,CompNeu012.jpg,1.0,neu,FV,study1,0,CompNeu012.ias,0.6379310344827587,0.3045977011494252,0.676829268292683
1,0,CompNeu058.jpg,1.0,neu,FV,study1,0,CompNeu058.ias,0.9418604651162791,0.011627906976744207,0.9878048780487805
1,0,Faces_147ps.jpg,2.0,emo,FV,study1,0,Faces_147ps.ias,0.6081871345029239,0.39181286549707606,0.6081871345029239
1,0,Objects_003ps.jpg,2.0,emo,FV,study1,0,Objects_003ps.ias,0.7988505747126436,0.16666666666666674,0.8273809523809523
1,0,H084ps.jpg,1.0,emo,FV,study1,0,H084ps.ias,0.861271676300578,0.12716763005780352,0.8713450292397661
1,0,CompNeu029.jpg,1.0,neu,FV,study1,0,CompNeu029.ias,0.7380952380952381,0.22619047619047616,0.7654320987654322
1,0,2730ps.jpg,4.0,emo,FV,study1,0,2730ps.ias,0.7529411764705882,0.1705882352941177,0.8152866242038216
1,0,CompNeu019.jpg,1.0,neu,FV,study1,0,CompNeu019.ias,0.7225433526011561,0.21387283236994215,0.771604938271605
1,0,3500ps.jpg,,emo,FV,study1,0,3500ps.ias,0.8255813953488372,0.17441860465116277,0.8255813953488372
1,0,3230ps.jpg,3.0,emo,FV,study1,0,3230ps.ias,0.7359550561797753,0.2247191011235955,0.7660818713450293
1,0,2691ps.jpg,2.0,emo,FV,study1,0,2691ps.ias,0.47368421052631576,0.5029239766081872,0.48502994011976047
1,0,CompNeu057.jpg,1.0,neu,FV,study1,0,CompNeu057.ias,0.550561797752809,0.4382022471910112,0.5568181818181819
1,0,H034ps.jpg,2.0,emo,FV,study1,0,H034ps.ias,0.8023255813953488,0.15697674418604657,0.8363636363636363
1,0,2981ps.jpg,3.0,emo,FV,study1,0,2981ps.ias,0.5352941176470588,0.35882352941176476,0.5986842105263157
1,0,1200ps.jpg,1.0,emo,FV,study1,0,1200ps.ias,0.5632183908045977,0.32183908045977017,0.6363636363636364
1,0,3015ps.jpg,4.0,emo,FV,study1,0,3015ps.ias,0.6395348837209303,0.36046511627906974,0.6395348837209303
1,0,CompNeu004.jpg,1.0,neu,FV,study1,0,CompNeu004.ias,0.48255813953488375,0.49999999999999994,0.49112426035502965
1,0,6415ps.jpg,3.0,emo,FV,study1,0,6415ps.ias,0.37572254335260113,0.6011560693641619,0.3846153846153846
1,0,CompNeu060.jpg,1.0,neu,FV,study1,0,CompNeu060.ias,0.5804597701149425,0.41954022988505746,0.5804597701149425
1,0,9415ps.jpg,1.0,emo,FV,study1,0,9415ps.ias,0.6114285714285714,0.34857142857142853,0.636904761904762
1,0,8230ps.jpg,2.0,emo,FV,study1,0,8230ps.ias,0.4883720930232558,0.4593023255813954,0.5153374233128835
