subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name
148,0,H099ps.jpg,2,emo,BG,study2,0,H099ps.ias
148,0,6821ps.jpg,2,emo,BG,study2,0,6821ps.ias
148,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
148,0,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
148,0,6555ps.jpg,3,emo,FG,study2,0,6555ps.ias
148,0,CompNeu041.jpg,1,neu,BG,study2,0,CompNeu041.ias
148,0,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
148,0,2717ps.jpg,3,emo,FG,study2,0,2717ps.ias
149,0,CompNeu002.jpg,3,neu,BG,study2,0,CompNeu002.ias
149,0,H038ps.jpg,5,emo,FG,study2,0,H038ps.ias
149,0,MAPS338ps.jpg,5,emo,FG,study2,0,MAPS338ps.ias
149,0,3550ps.jpg,3,emo,BG,study2,0,3550ps.ias
149,0,CompNeu042.jpg,4,neu,FG,study2,0,CompNeu042.ias
149,0,1201ps.jpg,5,emo,BG,study2,0,1201ps.ias
149,0,6243ps.jpg,3,emo,BG,study2,0,6243ps.ias
149,0,CompNeu056.jpg,2,neu,FG,study2,0,CompNeu056.ias
149,0,215ps.jpg,2,emo,FG,study2,0,215ps.ias
149,0,2750ps.jpg,4,emo,BG,study2,0,2750ps.ias
149,0,CompNeu001.jpg,4,neu,BG,study2,0,CompNeu001.ias
149,0,3530ps.jpg,5,emo,FG,study2,0,3530ps.ias
149,0,CompNeu014.jpg,2,neu,BG,study2,0,CompNeu014.ias
149,0,3225ps.jpg,5,emo,BG,study2,0,3225ps.ias
149,0,2710ps.jpg,3,emo,FG,study2,0,2710ps.ias
149,0,H053ps.jpg,2,emo,BG,study2,0,H053ps.ias
149,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
149,0,2095ps.jpg,5,emo,FG,study2,0,2095ps.ias
149,0,H036ps.jpg,3,emo,BG,study2,0,H036ps.ias
149,0,People_070ps.jpg,5,emo,FG,study2,0,People_070ps.ias
149,0,CompNeu034.jpg,2,neu,BG,study2,0,CompNeu034.ias
149,0,230ps.jpg,2,emo,BG,study2,0,230ps.ias
149,0,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
149,0,CompNeu012.jpg,,neu,FG,study2,0,CompNeu012.ias
149,0,CompNeu058.jpg,5,neu,BG,study2,0,CompNeu058.ias
149,0,Faces_147ps.jpg,4,emo,BG,study2,0,Faces_147ps.ias
149,0,Objects_003ps.jpg,1,emo,FG,study2,0,Objects_003ps.ias
149,0,H084ps.jpg,4,emo,BG,study2,0,H084ps.ias
149,0,CompNeu029.jpg,2,neu,BG,study2,0,CompNeu029.ias
149,0,2730ps.jpg,5,emo,FG,study2,0,2730ps.ias
149,0,CompNeu019.jpg,1,neu,FG,study2,0,CompNeu019.ias
149,0,3500ps.jpg,2,emo,BG,study2,0,3500ps.ias
149,0,3230ps.jpg,5,emo,FG,study2,0,3230ps.ias
149,0,2691ps.jpg,1,emo,BG,study2,0,2691ps.ias
149,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
149,0,H034ps.jpg,4,emo,FG,study2,0,H034ps.ias
149,0,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
149,0,1200ps.jpg,5,emo,BG,study2,0,1200ps.ias
149,0,3015ps.jpg,5,emo,BG,study2,0,3015ps.ias
149,0,CompNeu004.jpg,2,neu,FG,study2,0,CompNeu004.ias
149,0,6415ps.jpg,5,emo,BG,study2,0,6415ps.ias
149,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
149,0,9415ps.jpg,3,emo,FG,study2,0,9415ps.ias
149,0,8230ps.jpg,4,emo,FG,study2,0,8230ps.ias
149,0,3101ps.jpg,5,emo,BG,study2,0,3101ps.ias
149,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
149,0,H059ps.jpg,1,emo,BG,study2,0,H059ps.ias
149,0,Faces_149ps.jpg,4,emo,BG,study2,0,Faces_149ps.ias
149,0,CompNeu050.jpg,3,neu,FG,study2,0,CompNeu050.ias
149,0,CompNeu054.jpg,2,neu,BG,study2,0,CompNeu054.ias
149,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
149,0,9428ps.jpg,5,emo,FG,study2,0,9428ps.ias
149,0,CompNeu026.jpg,5,neu,BG,study2,0,CompNeu026.ias
149,0,214ps.jpg,3,emo,FG,study2,0,214ps.ias
149,0,6836ps.jpg,4,emo,BG,study2,0,6836ps.ias
149,0,CompNeu017.jpg,2,neu,FG,study2,0,CompNeu017.ias
149,0,H122ps.jpg,5,emo,BG,study2,0,H122ps.ias
149,0,CompNeu045.jpg,5,neu,BG,study2,0,CompNeu045.ias
149,0,1275ps.jpg,5,emo,FG,study2,0,1275ps.ias
149,0,CompNeu007.jpg,2,neu,BG,study2,0,CompNeu007.ias
149,0,6313ps.jpg,5,emo,BG,study2,0,6313ps.ias
149,0,H083ps.jpg,5,emo,BG,study2,0,H083ps.ias
149,0,9254ps.jpg,5,emo,FG,study2,0,9254ps.ias
149,0,CompNeu038.jpg,2,neu,FG,study2,0,CompNeu038.ias
149,0,Faces_025ps.jpg,5,emo,FG,study2,0,Faces_025ps.ias
149,0,H037ps.jpg,5,emo,BG,study2,0,H037ps.ias
149,0,Faces_011ps.jpg,1,emo,FG,study2,0,Faces_011ps.ias
149,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
149,0,H025ps.jpg,5,emo,FG,study2,0,H025ps.ias
149,0,CompNeu011.jpg,4,neu,BG,study2,0,CompNeu011.ias
149,0,7361ps.jpg,5,emo,FG,study2,0,7361ps.ias
149,0,2718ps.jpg,3,emo,BG,study2,0,2718ps.ias
149,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
149,0,H087ps.jpg,4,emo,FG,study2,0,H087ps.ias
149,0,Faces_172ps.jpg,5,emo,BG,study2,0,Faces_172ps.ias
149,0,CompNeu006.jpg,3,neu,FG,study2,0,CompNeu006.ias
149,0,6315ps.jpg,5,emo,FG,study2,0,6315ps.ias
149,0,2375ps.jpg,5,emo,BG,study2,0,2375ps.ias
149,0,H064ps.jpg,5,emo,BG,study2,0,H064ps.ias
149,0,CompNeu030.jpg,2,neu,FG,study2,0,CompNeu030.ias
149,0,CompNeu024.jpg,4,neu,BG,study2,0,CompNeu024.ias
149,0,3181ps.jpg,5,emo,FG,study2,0,3181ps.ias
149,0,H099ps.jpg,5,emo,BG,study2,0,H099ps.ias
149,0,6821ps.jpg,4,emo,BG,study2,0,6821ps.ias
149,0,CompNeu040.jpg,3,neu,FG,study2,0,CompNeu040.ias
149,0,H015ps.jpg,3,emo,FG,study2,0,H015ps.ias
149,0,6555ps.jpg,5,emo,FG,study2,0,6555ps.ias
149,0,CompNeu041.jpg,3,neu,BG,study2,0,CompNeu041.ias
149,0,9425ps.jpg,4,emo,BG,study2,0,9425ps.ias
149,0,2717ps.jpg,5,emo,FG,study2,0,2717ps.ias
150,0,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
150,0,H038ps.jpg,3,emo,FG,study2,0,H038ps.ias
150,0,MAPS338ps.jpg,4,emo,FG,study2,0,MAPS338ps.ias
150,0,3550ps.jpg,1,emo,BG,study2,0,3550ps.ias
150,0,CompNeu042.jpg,1,neu,FG,study2,0,CompNeu042.ias
150,0,1201ps.jpg,1,emo,BG,study2,0,1201ps.ias
150,0,6243ps.jpg,1,emo,BG,study2,0,6243ps.ias
150,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
150,0,215ps.jpg,2,emo,FG,study2,0,215ps.ias
150,0,2750ps.jpg,2,emo,BG,study2,0,2750ps.ias
150,0,CompNeu001.jpg,3,neu,BG,study2,0,CompNeu001.ias
150,0,3530ps.jpg,3,emo,FG,study2,0,3530ps.ias
150,0,CompNeu014.jpg,2,neu,BG,study2,0,CompNeu014.ias
150,0,3225ps.jpg,2,emo,BG,study2,0,3225ps.ias
150,0,2710ps.jpg,3,emo,FG,study2,0,2710ps.ias
150,0,H053ps.jpg,1,emo,BG,study2,0,H053ps.ias
150,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
150,0,2095ps.jpg,3,emo,FG,study2,0,2095ps.ias
150,0,H036ps.jpg,1,emo,BG,study2,0,H036ps.ias
150,0,People_070ps.jpg,1,emo,FG,study2,0,People_070ps.ias
150,0,CompNeu034.jpg,2,neu,BG,study2,0,CompNeu034.ias
150,0,230ps.jpg,1,emo,BG,study2,0,230ps.ias
150,0,H041ps.jpg,,emo,FG,study2,0,H041ps.ias
150,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
150,0,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
150,0,Faces_147ps.jpg,3,emo,BG,study2,0,Faces_147ps.ias
150,0,Objects_003ps.jpg,2,emo,FG,study2,0,Objects_003ps.ias
150,0,H084ps.jpg,1,emo,BG,study2,0,H084ps.ias
150,0,CompNeu029.jpg,1,neu,BG,study2,1,CompNeu029.ias
150,0,2730ps.jpg,2,emo,FG,study2,0,2730ps.ias
150,0,CompNeu019.jpg,1,neu,FG,study2,0,CompNeu019.ias
150,0,3500ps.jpg,3,emo,BG,study2,0,3500ps.ias
150,0,3230ps.jpg,2,emo,FG,study2,0,3230ps.ias
150,0,2691ps.jpg,1,emo,BG,study2,0,2691ps.ias
150,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
150,0,H034ps.jpg,2,emo,FG,study2,0,H034ps.ias
150,0,2981ps.jpg,4,emo,FG,study2,0,2981ps.ias
150,0,1200ps.jpg,1,emo,BG,study2,0,1200ps.ias
150,0,3015ps.jpg,1,emo,BG,study2,0,3015ps.ias
150,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
150,0,6415ps.jpg,1,emo,BG,study2,0,6415ps.ias
150,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
150,0,9415ps.jpg,1,emo,FG,study2,0,9415ps.ias
150,0,8230ps.jpg,3,emo,FG,study2,0,8230ps.ias
150,0,3101ps.jpg,1,emo,BG,study2,0,3101ps.ias
150,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
150,0,H059ps.jpg,2,emo,BG,study2,0,H059ps.ias
150,0,Faces_149ps.jpg,1,emo,BG,study2,0,Faces_149ps.ias
150,0,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
150,0,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
150,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
150,0,9428ps.jpg,3,emo,FG,study2,0,9428ps.ias
150,0,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
150,0,214ps.jpg,2,emo,FG,study2,0,214ps.ias
150,0,6836ps.jpg,1,emo,BG,study2,0,6836ps.ias
150,0,CompNeu017.jpg,1,neu,FG,study2,0,CompNeu017.ias
150,0,H122ps.jpg,1,emo,BG,study2,0,H122ps.ias
150,0,CompNeu045.jpg,1,neu,BG,study2,0,CompNeu045.ias
150,0,1275ps.jpg,1,emo,FG,study2,0,1275ps.ias
150,0,CompNeu007.jpg,1,neu,BG,study2,0,CompNeu007.ias
150,0,6313ps.jpg,1,emo,BG,study2,0,6313ps.ias
150,0,H083ps.jpg,1,emo,BG,study2,0,H083ps.ias
150,0,9254ps.jpg,3,emo,FG,study2,0,9254ps.ias
150,0,CompNeu038.jpg,2,neu,FG,study2,0,CompNeu038.ias
150,0,Faces_025ps.jpg,3,emo,FG,study2,0,Faces_025ps.ias
150,0,H037ps.jpg,1,emo,BG,study2,0,H037ps.ias
150,0,Faces_011ps.jpg,1,emo,FG,study2,0,Faces_011ps.ias
150,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
150,0,H025ps.jpg,3,emo,FG,study2,0,H025ps.ias
150,0,CompNeu011.jpg,1,neu,BG,study2,0,CompNeu011.ias
150,0,7361ps.jpg,2,emo,FG,study2,0,7361ps.ias
150,0,2718ps.jpg,1,emo,BG,study2,0,2718ps.ias
150,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
150,0,H087ps.jpg,2,emo,FG,study2,0,H087ps.ias
150,0,Faces_172ps.jpg,,emo,BG,study2,0,Faces_172ps.ias
150,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
150,0,6315ps.jpg,1,emo,FG,study2,0,6315ps.ias
150,0,2375ps.jpg,1,emo,BG,study2,0,2375ps.ias
150,0,H064ps.jpg,1,emo,BG,study2,0,H064ps.ias
150,0,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
150,0,CompNeu024.jpg,1,neu,BG,study2,0,CompNeu024.ias
150,0,3181ps.jpg,3,emo,FG,study2,0,3181ps.ias
150,0,H099ps.jpg,1,emo,BG,study2,0,H099ps.ias
150,0,6821ps.jpg,1,emo,BG,study2,0,6821ps.ias
150,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
150,0,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
150,0,6555ps.jpg,4,emo,FG,study2,0,6555ps.ias
150,0,CompNeu041.jpg,1,neu,BG,study2,0,CompNeu041.ias
150,0,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
150,0,2717ps.jpg,3,emo,FG,study2,0,2717ps.ias
151,0,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
151,0,2717ps.jpg,4,emo,FG,study2,0,2717ps.ias
151,0,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
151,0,CompNeu041.jpg,2,neu,BG,study2,0,CompNeu041.ias
151,0,6555ps.jpg,3,emo,FG,study2,0,6555ps.ias
151,0,H015ps.jpg,2,emo,FG,study2,0,H015ps.ias
151,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
151,0,H099ps.jpg,3,emo,BG,study2,0,H099ps.ias
151,0,3181ps.jpg,5,emo,FG,study2,0,3181ps.ias
151,0,CompNeu024.jpg,3,neu,BG,study2,0,CompNeu024.ias
151,0,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
151,0,H064ps.jpg,2,emo,BG,study2,0,H064ps.ias
151,0,2375ps.jpg,3,emo,BG,study2,0,2375ps.ias
151,0,6315ps.jpg,4,emo,FG,study2,0,6315ps.ias
151,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
151,0,Faces_172ps.jpg,2,emo,BG,study2,0,Faces_172ps.ias
151,0,H087ps.jpg,4,emo,FG,study2,0,H087ps.ias
151,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
151,0,2718ps.jpg,3,emo,BG,study2,0,2718ps.ias
151,0,7361ps.jpg,4,emo,FG,study2,0,7361ps.ias
151,0,CompNeu011.jpg,3,neu,BG,study2,0,CompNeu011.ias
151,0,6821ps.jpg,1,emo,BG,study2,0,6821ps.ias
151,0,H025ps.jpg,4,emo,FG,study2,0,H025ps.ias
151,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
151,0,H037ps.jpg,3,emo,BG,study2,0,H037ps.ias
151,0,CompNeu019.jpg,2,neu,FG,study2,0,CompNeu019.ias
151,0,2730ps.jpg,4,emo,FG,study2,0,2730ps.ias
151,0,CompNeu029.jpg,1,neu,BG,study2,0,CompNeu029.ias
151,0,H084ps.jpg,2,emo,BG,study2,0,H084ps.ias
151,0,Objects_003ps.jpg,4,emo,FG,study2,0,Objects_003ps.ias
151,0,Faces_147ps.jpg,2,emo,BG,study2,0,Faces_147ps.ias
151,0,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
151,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
151,0,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
151,0,230ps.jpg,4,emo,BG,study2,0,230ps.ias
151,0,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
151,0,People_070ps.jpg,5,emo,FG,study2,0,People_070ps.ias
151,0,H036ps.jpg,3,emo,BG,study2,0,H036ps.ias
151,0,2095ps.jpg,4,emo,FG,study2,0,2095ps.ias
151,0,3500ps.jpg,3,emo,BG,study2,0,3500ps.ias
151,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
151,0,2710ps.jpg,4,emo,FG,study2,0,2710ps.ias
151,0,3225ps.jpg,5,emo,BG,study2,0,3225ps.ias
151,0,CompNeu014.jpg,3,neu,BG,study2,0,CompNeu014.ias
151,0,3530ps.jpg,4,emo,FG,study2,0,3530ps.ias
151,0,CompNeu001.jpg,3,neu,BG,study2,0,CompNeu001.ias
151,0,2750ps.jpg,4,emo,BG,study2,0,2750ps.ias
151,0,215ps.jpg,4,emo,FG,study2,0,215ps.ias
151,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
151,0,6243ps.jpg,4,emo,BG,study2,0,6243ps.ias
151,0,1201ps.jpg,3,emo,BG,study2,0,1201ps.ias
151,0,CompNeu042.jpg,1,neu,FG,study2,0,CompNeu042.ias
151,0,3550ps.jpg,2,emo,BG,study2,0,3550ps.ias
151,0,MAPS338ps.jpg,5,emo,FG,study2,0,MAPS338ps.ias
151,0,H038ps.jpg,4,emo,FG,study2,0,H038ps.ias
151,0,H053ps.jpg,3,emo,BG,study2,0,H053ps.ias
151,0,Faces_011ps.jpg,4,emo,FG,study2,0,Faces_011ps.ias
151,0,3230ps.jpg,4,emo,FG,study2,0,3230ps.ias
151,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
151,0,Faces_025ps.jpg,5,emo,FG,study2,0,Faces_025ps.ias
151,0,CompNeu038.jpg,1,neu,FG,study2,0,CompNeu038.ias
151,0,9254ps.jpg,5,emo,FG,study2,0,9254ps.ias
151,0,H083ps.jpg,3,emo,BG,study2,0,H083ps.ias
151,0,6313ps.jpg,1,emo,BG,study2,0,6313ps.ias
151,0,CompNeu007.jpg,2,neu,BG,study2,0,CompNeu007.ias
151,0,1275ps.jpg,3,emo,FG,study2,0,1275ps.ias
151,0,CompNeu045.jpg,3,neu,BG,study2,0,CompNeu045.ias
151,0,H122ps.jpg,3,emo,BG,study2,0,H122ps.ias
151,0,CompNeu017.jpg,1,neu,FG,study2,0,CompNeu017.ias
151,0,6836ps.jpg,1,emo,BG,study2,0,6836ps.ias
151,0,214ps.jpg,4,emo,FG,study2,0,214ps.ias
151,0,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
151,0,9428ps.jpg,3,emo,FG,study2,0,9428ps.ias
151,0,2691ps.jpg,2,emo,BG,study2,0,2691ps.ias
151,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
151,0,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
151,0,Faces_149ps.jpg,3,emo,BG,study2,0,Faces_149ps.ias
151,0,H059ps.jpg,3,emo,BG,study2,0,H059ps.ias
151,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
151,0,3101ps.jpg,3,emo,BG,study2,0,3101ps.ias
151,0,8230ps.jpg,2,emo,FG,study2,0,8230ps.ias
151,0,9415ps.jpg,2,emo,FG,study2,0,9415ps.ias
151,0,CompNeu060.jpg,3,neu,BG,study2,0,CompNeu060.ias
151,0,6415ps.jpg,3,emo,BG,study2,0,6415ps.ias
151,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
151,0,3015ps.jpg,4,emo,BG,study2,0,3015ps.ias
151,0,1200ps.jpg,3,emo,BG,study2,0,1200ps.ias
151,0,2981ps.jpg,4,emo,FG,study2,0,2981ps.ias
151,0,H034ps.jpg,4,emo,FG,study2,0,H034ps.ias
151,0,CompNeu054.jpg,2,neu,BG,study2,0,CompNeu054.ias
152,1,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
152,1,H038ps.jpg,5,emo,FG,study2,0,H038ps.ias
152,1,MAPS338ps.jpg,5,emo,FG,study2,0,MAPS338ps.ias
152,1,3550ps.jpg,2,emo,BG,study2,0,3550ps.ias
152,1,CompNeu042.jpg,,neu,FG,study2,0,CompNeu042.ias
152,1,1201ps.jpg,2,emo,BG,study2,0,1201ps.ias
152,1,6243ps.jpg,,emo,BG,study2,0,6243ps.ias
152,1,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
152,1,215ps.jpg,4,emo,FG,study2,0,215ps.ias
152,1,2750ps.jpg,2,emo,BG,study2,0,2750ps.ias
152,1,CompNeu001.jpg,1,neu,BG,study2,0,CompNeu001.ias
152,1,3530ps.jpg,5,emo,FG,study2,0,3530ps.ias
152,1,CompNeu014.jpg,1,neu,BG,study2,0,CompNeu014.ias
152,1,3225ps.jpg,4,emo,BG,study2,0,3225ps.ias
152,1,2710ps.jpg,4,emo,FG,study2,0,2710ps.ias
152,1,H053ps.jpg,1,emo,BG,study2,0,H053ps.ias
152,1,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
152,1,2095ps.jpg,5,emo,FG,study2,0,2095ps.ias
152,1,H036ps.jpg,2,emo,BG,study2,0,H036ps.ias
152,1,People_070ps.jpg,3,emo,FG,study2,0,People_070ps.ias
152,1,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
152,1,230ps.jpg,1,emo,BG,study2,0,230ps.ias
152,1,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
152,1,CompNeu012.jpg,2,neu,FG,study2,0,CompNeu012.ias
152,1,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
152,1,Faces_147ps.jpg,2,emo,BG,study2,0,Faces_147ps.ias
152,1,Objects_003ps.jpg,2,emo,FG,study2,0,Objects_003ps.ias
152,1,H084ps.jpg,2,emo,BG,study2,0,H084ps.ias
152,1,CompNeu029.jpg,1,neu,BG,study2,0,CompNeu029.ias
152,1,2730ps.jpg,5,emo,FG,study2,0,2730ps.ias
152,1,CompNeu019.jpg,1,neu,FG,study2,0,CompNeu019.ias
152,1,3500ps.jpg,2,emo,BG,study2,0,3500ps.ias
152,1,3230ps.jpg,5,emo,FG,study2,0,3230ps.ias
152,1,2691ps.jpg,2,emo,BG,study2,0,2691ps.ias
152,1,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
152,1,H034ps.jpg,5,emo,FG,study2,0,H034ps.ias
152,1,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
152,1,1200ps.jpg,4,emo,BG,study2,0,1200ps.ias
152,1,3015ps.jpg,5,emo,BG,study2,0,3015ps.ias
152,1,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
152,1,6415ps.jpg,5,emo,BG,study2,0,6415ps.ias
152,1,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
152,1,9415ps.jpg,,emo,FG,study2,0,9415ps.ias
152,1,8230ps.jpg,5,emo,FG,study2,0,8230ps.ias
152,1,3101ps.jpg,1,emo,BG,study2,0,3101ps.ias
152,1,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
152,1,H059ps.jpg,1,emo,BG,study2,0,H059ps.ias
152,1,Faces_149ps.jpg,1,emo,BG,study2,0,Faces_149ps.ias
152,1,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
152,1,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
152,1,2700ps.jpg,1,emo,FG,study2,0,2700ps.ias
152,1,9428ps.jpg,5,emo,FG,study2,0,9428ps.ias
152,1,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
152,1,214ps.jpg,4,emo,FG,study2,0,214ps.ias
152,1,6836ps.jpg,1,emo,BG,study2,0,6836ps.ias
152,1,CompNeu017.jpg,3,neu,FG,study2,0,CompNeu017.ias
152,1,H122ps.jpg,2,emo,BG,study2,0,H122ps.ias
152,1,CompNeu045.jpg,2,neu,BG,study2,0,CompNeu045.ias
152,1,1275ps.jpg,4,emo,FG,study2,0,1275ps.ias
152,1,CompNeu007.jpg,,neu,BG,study2,0,CompNeu007.ias
152,1,6313ps.jpg,3,emo,BG,study2,0,6313ps.ias
152,1,H083ps.jpg,2,emo,BG,study2,0,H083ps.ias
152,1,9254ps.jpg,4,emo,FG,study2,0,9254ps.ias
152,1,CompNeu038.jpg,,neu,FG,study2,0,CompNeu038.ias
152,1,Faces_025ps.jpg,3,emo,FG,study2,0,Faces_025ps.ias
152,1,H037ps.jpg,2,emo,BG,study2,0,H037ps.ias
152,1,Faces_011ps.jpg,5,emo,FG,study2,0,Faces_011ps.ias
152,1,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
152,1,H025ps.jpg,5,emo,FG,study2,0,H025ps.ias
152,1,CompNeu011.jpg,,neu,BG,study2,0,CompNeu011.ias
152,1,7361ps.jpg,2,emo,FG,study2,0,7361ps.ias
152,1,2718ps.jpg,2,emo,BG,study2,0,2718ps.ias
152,1,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
152,1,H087ps.jpg,5,emo,FG,study2,0,H087ps.ias
152,1,Faces_172ps.jpg,2,emo,BG,study2,0,Faces_172ps.ias
152,1,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
152,1,6315ps.jpg,5,emo,FG,study2,0,6315ps.ias
152,1,2375ps.jpg,2,emo,BG,study2,0,2375ps.ias
152,1,H064ps.jpg,2,emo,BG,study2,0,H064ps.ias
152,1,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
152,1,CompNeu024.jpg,,neu,BG,study2,0,CompNeu024.ias
152,1,3181ps.jpg,5,emo,FG,study2,0,3181ps.ias
152,1,H099ps.jpg,2,emo,BG,study2,0,H099ps.ias
152,1,6821ps.jpg,1,emo,BG,study2,0,6821ps.ias
152,1,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
152,1,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
152,1,6555ps.jpg,4,emo,FG,study2,0,6555ps.ias
152,1,CompNeu041.jpg,1,neu,BG,study2,0,CompNeu041.ias
152,1,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
152,1,2717ps.jpg,5,emo,FG,study2,0,2717ps.ias
153,1,CompNeu002.jpg,,neu,BG,study2,0,CompNeu002.ias
153,1,H038ps.jpg,,emo,FG,study2,0,H038ps.ias
153,1,MAPS338ps.jpg,,emo,FG,study2,0,MAPS338ps.ias
153,1,3550ps.jpg,,emo,BG,study2,0,3550ps.ias
153,1,CompNeu042.jpg,,neu,FG,study2,0,CompNeu042.ias
153,1,1201ps.jpg,,emo,BG,study2,0,1201ps.ias
153,1,6243ps.jpg,,emo,BG,study2,0,6243ps.ias
153,1,CompNeu056.jpg,,neu,FG,study2,0,CompNeu056.ias
153,1,215ps.jpg,,emo,FG,study2,0,215ps.ias
153,1,2750ps.jpg,,emo,BG,study2,0,2750ps.ias
153,1,CompNeu001.jpg,,neu,BG,study2,0,CompNeu001.ias
153,1,3530ps.jpg,,emo,FG,study2,0,3530ps.ias
153,1,CompNeu014.jpg,,neu,BG,study2,0,CompNeu014.ias
153,1,3225ps.jpg,,emo,BG,study2,0,3225ps.ias
153,1,2710ps.jpg,,emo,FG,study2,0,2710ps.ias
153,1,H053ps.jpg,,emo,BG,study2,0,H053ps.ias
153,1,CompNeu020.jpg,,neu,FG,study2,0,CompNeu020.ias
153,1,2095ps.jpg,,emo,FG,study2,0,2095ps.ias
153,1,H036ps.jpg,,emo,BG,study2,0,H036ps.ias
153,1,People_070ps.jpg,,emo,FG,study2,0,People_070ps.ias
153,1,CompNeu034.jpg,,neu,BG,study2,0,CompNeu034.ias
153,1,230ps.jpg,,emo,BG,study2,0,230ps.ias
153,1,H041ps.jpg,,emo,FG,study2,0,H041ps.ias
